Car_ID,Damage_Location,Repairable_or_Replaceable,Repair_Type,Dent_Type,Price
CAR923,Trunk,Replaceable,,,3266
CAR924,Rear_Door,Replaceable,,,4844
CAR925,Rear_Door,Repairable,Scratch,,1210
CAR926,Roof,Replaceable,,,4382
CAR927,Front_Bumper,Repairable,Scratch,,792
CAR928,Roof,Repairable,Scratch,,1000
CAR928,Front_Bumper,Repairable,Dent,Deep,3611
CAR928,Rear_Door,Replaceable,,,4339
CAR928,Rear_Door,Repairable,Dent,Shallow,1706
CAR928,Front_Bumper,Repairable,Scratch,,1263
CAR928,Hood,Replaceable,,,4063
CAR928,Roof,Replaceable,,,4350
CAR928,Roof,Replaceable,,,4020
CAR928,Hood,Replaceable,,,3317
CAR929,Front_Bumper,Repairable,Dent,Shallow,1004
CAR930,Roof,Repairable,Dent,Shallow,1905
CAR930,Trunk,Repairable,Dent,Deep,4062
CAR930,Trunk,Repairable,Scratch,,985
CAR930,Rear_Door,Repairable,Dent,Extreme,3452
CAR930,Rear_Door,Repairable,Dent,Extreme,3182
CAR930,Roof,Repairable,Scratch,,1041
CAR930,Hood,Replaceable,,,4940
CAR931,Front_Bumper,Replaceable,,,4021
CAR931,Trunk,Repairable,Dent,Shallow,1464
CAR931,Roof,Replaceable,,,4936
CAR931,Hood,Repairable,Scratch,,604
CAR932,Trunk,Repairable,Scratch,,1114
CAR932,Front_Bumper,Repairable,Scratch,,1013
CAR932,Front_Bumper,Repairable,Scratch,,932
CAR932,Rear_Door,Repairable,Scratch,,1283
CAR932,Roof,Replaceable,,,3270
CAR933,Rear_Door,Replaceable,,,4346
CAR933,Hood,Repairable,Scratch,,1438
CAR934,Front_Bumper,Replaceable,,,3397
CAR934,Roof,Repairable,Dent,Extreme,2505
CAR934,Rear_Door,Repairable,Scratch,,755
CAR934,Hood,Replaceable,,,3149
CAR934,Front_Bumper,Repairable,Dent,Extreme,3181
CAR934,Hood,Replaceable,,,4407
CAR934,Rear_Door,Replaceable,,,4911
CAR935,Rear_Door,Repairable,Dent,Deep,4029
CAR935,Roof,Replaceable,,,3150
CAR936,Rear_Door,Repairable,Dent,Shallow,1977
CAR937,Trunk,Repairable,Scratch,,521
CAR937,Front_Bumper,Replaceable,,,4139
CAR938,Hood,Replaceable,,,3768
CAR938,Trunk,Replaceable,,,4663
CAR938,Front_Bumper,Replaceable,,,3319
CAR939,Hood,Repairable,Dent,Deep,3906
CAR939,Rear_Door,Replaceable,,,4872
CAR939,Hood,Replaceable,,,4249
CAR939,Roof,Repairable,Scratch,,1348
CAR940,Hood,Repairable,Scratch,,1220
CAR940,Trunk,Repairable,Dent,Extreme,3074
CAR941,Hood,Replaceable,,,3758
CAR941,Roof,Replaceable,,,4604
CAR941,Trunk,Replaceable,,,3651
CAR942,Hood,Repairable,Scratch,,539
CAR942,Hood,Replaceable,,,3790
CAR943,Rear_Door,Repairable,Dent,Extreme,3011
CAR943,Rear_Door,Replaceable,,,3613
CAR943,Roof,Repairable,Dent,Extreme,2522
CAR943,Rear_Door,Repairable,Scratch,,1031
CAR944,Hood,Replaceable,,,4454
CAR944,Front_Bumper,Repairable,Dent,Deep,3873
CAR944,Hood,Replaceable,,,4976
CAR945,Rear_Door,Repairable,Dent,Deep,3984
CAR946,Hood,Replaceable,,,3474
CAR946,Trunk,Replaceable,,,3416
CAR947,Rear_Door,Repairable,Dent,Deep,3878
CAR948,Front_Bumper,Replaceable,,,3810
CAR949,Trunk,Replaceable,,,3361
CAR949,Trunk,Repairable,Dent,Extreme,2862
CAR949,Trunk,Repairable,Dent,Shallow,1465
CAR950,Trunk,Repairable,Dent,Shallow,1081
CAR950,Rear_Door,Replaceable,,,4970
CAR951,Trunk,Replaceable,,,4465
CAR951,Front_Bumper,Repairable,Scratch,,860
CAR952,Trunk,Repairable,Scratch,,1224
CAR952,Trunk,Repairable,Scratch,,1476
CAR952,Hood,Replaceable,,,4629
CAR952,Hood,Replaceable,,,3813
CAR953,Front_Bumper,Replaceable,,,4895
CAR954,Trunk,Repairable,Dent,Extreme,2967
CAR954,Trunk,Repairable,Dent,Shallow,1968
CAR954,Roof,Repairable,Dent,Extreme,2920
CAR954,Roof,Repairable,Dent,Extreme,2808
CAR955,Trunk,Replaceable,,,3940
CAR955,Roof,Replaceable,,,3637
CAR955,Trunk,Replaceable,,,3852
CAR955,Roof,Repairable,Dent,Shallow,1294
CAR955,Roof,Replaceable,,,3916
CAR955,Roof,Repairable,Dent,Deep,3802
CAR955,Hood,Repairable,Dent,Deep,3536
CAR955,Rear_Door,Repairable,Scratch,,1015
CAR956,Hood,Repairable,Scratch,,969
CAR956,Roof,Replaceable,,,3224
CAR956,Hood,Repairable,Scratch,,1099
CAR956,Trunk,Repairable,Dent,Shallow,1402
CAR956,Rear_Door,Replaceable,,,3540
CAR956,Hood,Replaceable,,,4832
CAR956,Rear_Door,Repairable,Dent,Shallow,1235
CAR956,Front_Bumper,Replaceable,,,4316
CAR956,Hood,Replaceable,,,3543
CAR956,Trunk,Replaceable,,,3188
CAR957,Hood,Repairable,Scratch,,904
CAR958,Roof,Replaceable,,,3933
CAR958,Hood,Replaceable,,,3300
CAR959,Hood,Replaceable,,,3630
CAR959,Roof,Repairable,Dent,Extreme,2959
CAR959,Hood,Repairable,Dent,Extreme,3374
CAR959,Trunk,Repairable,Scratch,,526
CAR960,Roof,Repairable,Dent,Shallow,1935
CAR960,Trunk,Replaceable,,,3016
CAR960,Rear_Door,Replaceable,,,4610
CAR960,Front_Bumper,Repairable,Scratch,,721
CAR960,Trunk,Replaceable,,,3056
CAR960,Front_Bumper,Replaceable,,,3201
CAR960,Hood,Repairable,Scratch,,1467
CAR960,Trunk,Repairable,Dent,Deep,3978
CAR960,Trunk,Repairable,Dent,Deep,4408
CAR961,Rear_Door,Replaceable,,,4055
CAR961,Hood,Replaceable,,,3444
CAR961,Roof,Replaceable,,,4708
CAR961,Roof,Repairable,Scratch,,1218
CAR962,Trunk,Repairable,Dent,Shallow,1211
CAR962,Roof,Replaceable,,,3969
CAR962,Front_Bumper,Replaceable,,,4659
CAR962,Roof,Replaceable,,,4406
CAR962,Front_Bumper,Repairable,Scratch,,1226
CAR962,Hood,Replaceable,,,3409
CAR962,Roof,Replaceable,,,4638
CAR963,Roof,Replaceable,,,4423
CAR964,Hood,Replaceable,,,3249
CAR964,Front_Bumper,Repairable,Scratch,,1109
CAR965,Front_Bumper,Replaceable,,,4459
CAR966,Roof,Replaceable,,,3107
CAR966,Rear_Door,Replaceable,,,4843
CAR966,Hood,Repairable,Dent,Shallow,1683
CAR966,Hood,Replaceable,,,4348
CAR966,Front_Bumper,Repairable,Dent,Deep,3792
CAR966,Hood,Repairable,Scratch,,1216
CAR966,Hood,Replaceable,,,3756
CAR966,Trunk,Repairable,Dent,Extreme,3156
CAR966,Roof,Repairable,Scratch,,1209
CAR966,Hood,Repairable,Dent,Shallow,1020
CAR967,Front_Bumper,Replaceable,,,3665
CAR967,Front_Bumper,Repairable,Scratch,,733
CAR967,Rear_Door,Replaceable,,,4187
CAR967,Front_Bumper,Repairable,Scratch,,824
CAR968,Front_Bumper,Replaceable,,,3598
CAR968,Roof,Replaceable,,,3869
CAR968,Roof,Replaceable,,,4063
CAR968,Trunk,Replaceable,,,3611
CAR968,Front_Bumper,Repairable,Dent,Shallow,1852
CAR968,Roof,Replaceable,,,3148
CAR968,Hood,Repairable,Dent,Extreme,3500
CAR968,Trunk,Repairable,Dent,Deep,4321
CAR969,Front_Bumper,Repairable,Dent,Extreme,2986
CAR969,Hood,Repairable,Scratch,,1362
CAR970,Rear_Door,Replaceable,,,3247
CAR970,Rear_Door,Repairable,Scratch,,581
CAR970,Rear_Door,Repairable,Dent,Shallow,1751
CAR970,Rear_Door,Repairable,Scratch,,1236
CAR970,Rear_Door,Repairable,Scratch,,1485
CAR970,Front_Bumper,Replaceable,,,3883
CAR971,Hood,Replaceable,,,3951
CAR971,Trunk,Replaceable,,,3335
CAR971,Roof,Replaceable,,,4619
CAR971,Roof,Repairable,Scratch,,820
CAR972,Trunk,Repairable,Scratch,,833
CAR972,Front_Bumper,Repairable,Scratch,,720
CAR973,Roof,Repairable,Scratch,,617
CAR973,Trunk,Repairable,Scratch,,637
CAR973,Front_Bumper,Repairable,Dent,Shallow,1217
CAR973,Roof,Repairable,Dent,Shallow,1368
CAR974,Front_Bumper,Repairable,Dent,Extreme,3402
CAR975,Hood,Repairable,Scratch,,980
CAR975,Roof,Replaceable,,,4812
CAR975,Front_Bumper,Replaceable,,,3662
CAR975,Rear_Door,Repairable,Dent,Extreme,3197
CAR975,Trunk,Repairable,Scratch,,845
CAR975,Hood,Repairable,Scratch,,798
CAR976,Hood,Repairable,Dent,Extreme,3312
CAR977,Trunk,Replaceable,,,3401
CAR977,Hood,Repairable,Dent,Deep,4080
CAR978,Front_Bumper,Repairable,Dent,Extreme,2818
CAR978,Rear_Door,Repairable,Scratch,,859
CAR979,Trunk,Replaceable,,,3466
CAR979,Rear_Door,Replaceable,,,4052
CAR980,Hood,Replaceable,,,3569
CAR980,Front_Bumper,Replaceable,,,4530
CAR981,Roof,Repairable,Scratch,,1100
CAR981,Rear_Door,Repairable,Scratch,,1228
CAR981,Front_Bumper,Repairable,Dent,Shallow,1064
CAR981,Trunk,Replaceable,,,4775
CAR981,Rear_Door,Repairable,Dent,Shallow,1056
CAR981,Trunk,Replaceable,,,4904
CAR982,Front_Bumper,Replaceable,,,4050
CAR982,Front_Bumper,Repairable,Scratch,,950
CAR982,Rear_Door,Repairable,Dent,Extreme,2751
CAR982,Hood,Repairable,Dent,Deep,3729
CAR982,Front_Bumper,Repairable,Dent,Shallow,1022
CAR982,Trunk,Replaceable,,,4400
CAR982,Rear_Door,Repairable,Dent,Shallow,1845
CAR982,Hood,Repairable,Dent,Shallow,1044
CAR982,Front_Bumper,Replaceable,,,3259
CAR983,Roof,Repairable,Scratch,,1167
CAR983,Trunk,Replaceable,,,4859
CAR983,Front_Bumper,Replaceable,,,3156
CAR983,Roof,Replaceable,,,4997
CAR983,Front_Bumper,Replaceable,,,3409
CAR983,Hood,Replaceable,,,3139
CAR983,Hood,Repairable,Scratch,,1356
CAR983,Roof,Replaceable,,,4694
CAR983,Front_Bumper,Repairable,Scratch,,1044
CAR983,Roof,Replaceable,,,3633
CAR983,Roof,Repairable,Scratch,,553
CAR983,Hood,Replaceable,,,4582
CAR983,Hood,Repairable,Scratch,,1325
CAR983,Front_Bumper,Replaceable,,,4992
CAR984,Hood,Repairable,Dent,Shallow,1126
CAR985,Roof,Repairable,Scratch,,623
CAR986,Rear_Door,Replaceable,,,4065
CAR986,Roof,Repairable,Scratch,,643
CAR987,Hood,Repairable,Scratch,,605
CAR988,Front_Bumper,Replaceable,,,4046
CAR988,Front_Bumper,Repairable,Dent,Deep,4343
CAR988,Front_Bumper,Repairable,Scratch,,1128
CAR988,Trunk,Replaceable,,,3137
CAR988,Front_Bumper,Repairable,Dent,Extreme,3182
CAR988,Front_Bumper,Replaceable,,,4842
CAR988,Roof,Replaceable,,,4670
CAR989,Rear_Door,Repairable,Scratch,,767
CAR989,Trunk,Replaceable,,,4438
CAR989,Front_Bumper,Replaceable,,,4791
CAR990,Trunk,Replaceable,,,3633
CAR990,Trunk,Replaceable,,,4721
CAR990,Roof,Replaceable,,,3439
CAR990,Trunk,Repairable,Dent,Extreme,3384
CAR991,Front_Bumper,Replaceable,,,4181
CAR992,Trunk,Repairable,Scratch,,657
CAR992,Hood,Repairable,Scratch,,1086
CAR992,Hood,Replaceable,,,3235
CAR992,Roof,Replaceable,,,4092
CAR992,Hood,Replaceable,,,3049
CAR992,Front_Bumper,Repairable,Dent,Deep,3928
CAR992,Front_Bumper,Replaceable,,,3695
CAR993,Hood,Repairable,Scratch,,1116
CAR994,Roof,Replaceable,,,3047
CAR994,Roof,Replaceable,,,4909
CAR994,Front_Bumper,Repairable,Scratch,,1303
CAR994,Roof,Repairable,Dent,Deep,4328
CAR994,Trunk,Repairable,Dent,Shallow,1291
CAR994,Front_Bumper,Replaceable,,,3166
CAR994,Trunk,Repairable,Dent,Deep,3806
CAR994,Rear_Door,Replaceable,,,3430
CAR994,Front_Bumper,Replaceable,,,3279
CAR994,Hood,Repairable,Scratch,,733
CAR994,Trunk,Replaceable,,,3908
CAR995,Roof,Repairable,Scratch,,904
CAR995,Rear_Door,Replaceable,,,4303
CAR995,Hood,Repairable,Scratch,,636
CAR995,Hood,Repairable,Scratch,,875
CAR995,Trunk,Replaceable,,,3330
CAR996,Hood,Replaceable,,,4867
CAR996,Roof,Repairable,Dent,Deep,4212
CAR997,Rear_Door,Repairable,Scratch,,1387
CAR997,Trunk,Replaceable,,,4920
CAR997,Rear_Door,Replaceable,,,3067
CAR998,Hood,Repairable,Dent,Extreme,2778
CAR999,Hood,Replaceable,,,3376
CAR999,Front_Bumper,Replaceable,,,3655
CAR999,Trunk,Repairable,Scratch,,977
CAR1000,Roof,Repairable,Dent,Deep,4060
CAR1000,Roof,Replaceable,,,4666
CAR1001,Roof,Repairable,Scratch,,1326
CAR1002,Front_Bumper,Replaceable,,,3598
CAR1002,Hood,Replaceable,,,4217
CAR1003,Hood,Repairable,Dent,Shallow,1630
CAR1003,Trunk,Repairable,Scratch,,730
CAR1003,Front_Bumper,Replaceable,,,4579
CAR1003,Rear_Door,Replaceable,,,4836
CAR1003,Trunk,Repairable,Scratch,,1359
CAR1003,Rear_Door,Replaceable,,,3684
CAR1004,Trunk,Replaceable,,,3909
CAR1005,Rear_Door,Repairable,Dent,Deep,4359
CAR1005,Front_Bumper,Replaceable,,,5000
CAR1005,Trunk,Repairable,Scratch,,709
CAR1006,Hood,Replaceable,,,4433
CAR1006,Front_Bumper,Repairable,Dent,Extreme,2804
CAR1006,Roof,Replaceable,,,3184
CAR1006,Roof,Replaceable,,,3429
CAR1006,Trunk,Replaceable,,,3295
CAR1006,Hood,Repairable,Dent,Deep,3858
CAR1006,Rear_Door,Replaceable,,,4587
CAR1006,Trunk,Repairable,Scratch,,681
CAR1006,Trunk,Repairable,Dent,Shallow,1107
CAR1006,Front_Bumper,Replaceable,,,3935
CAR1006,Trunk,Replaceable,,,3296
CAR1006,Front_Bumper,Replaceable,,,3087
CAR1006,Front_Bumper,Repairable,Scratch,,1278
CAR1007,Rear_Door,Repairable,Dent,Deep,4361
CAR1007,Hood,Repairable,Dent,Deep,3637
CAR1007,Trunk,Repairable,Dent,Deep,3834
CAR1007,Rear_Door,Repairable,Dent,Deep,3587
CAR1007,Rear_Door,Repairable,Dent,Deep,4069
CAR1007,Rear_Door,Replaceable,,,3964
CAR1007,Roof,Replaceable,,,4250
CAR1007,Front_Bumper,Repairable,Dent,Extreme,3380
CAR1007,Hood,Replaceable,,,4036
CAR1007,Roof,Replaceable,,,3564
CAR1007,Hood,Repairable,Dent,Extreme,2509
CAR1007,Roof,Replaceable,,,3764
CAR1007,Trunk,Replaceable,,,4180
CAR1008,Rear_Door,Replaceable,,,3025
CAR1009,Hood,Replaceable,,,4138
CAR1009,Hood,Repairable,Scratch,,1144
CAR1009,Trunk,Repairable,Scratch,,1308
CAR1010,Front_Bumper,Repairable,Scratch,,703
CAR1010,Hood,Repairable,Scratch,,548
CAR1010,Front_Bumper,Replaceable,,,4750
CAR1010,Hood,Replaceable,,,3851
CAR1010,Front_Bumper,Repairable,Dent,Extreme,3237
CAR1011,Rear_Door,Replaceable,,,4957
CAR1012,Trunk,Repairable,Scratch,,506
CAR1012,Trunk,Replaceable,,,3871
CAR1012,Trunk,Repairable,Scratch,,1309
CAR1012,Rear_Door,Repairable,Dent,Extreme,2813
CAR1012,Hood,Repairable,Dent,Extreme,3440
CAR1013,Roof,Replaceable,,,3663
CAR1013,Front_Bumper,Repairable,Dent,Deep,3800
CAR1013,Trunk,Repairable,Dent,Extreme,2661
CAR1013,Rear_Door,Repairable,Dent,Deep,3653
CAR1014,Roof,Repairable,Dent,Extreme,2601
CAR1014,Roof,Replaceable,,,4764
CAR1014,Hood,Replaceable,,,3146
CAR1014,Front_Bumper,Replaceable,,,4694
CAR1015,Trunk,Replaceable,,,3055
CAR1015,Front_Bumper,Replaceable,,,4187
CAR1015,Rear_Door,Repairable,Dent,Deep,3595
CAR1015,Trunk,Replaceable,,,4692
CAR1015,Trunk,Repairable,Scratch,,839
CAR1015,Roof,Replaceable,,,4142
CAR1016,Roof,Repairable,Dent,Shallow,1580
CAR1016,Roof,Replaceable,,,4526
CAR1016,Rear_Door,Replaceable,,,3008
CAR1017,Trunk,Replaceable,,,3655
CAR1017,Rear_Door,Repairable,Dent,Deep,3973
CAR1018,Hood,Replaceable,,,4563
CAR1019,Front_Bumper,Repairable,Dent,Deep,3912
CAR1019,Front_Bumper,Replaceable,,,3858
CAR1019,Hood,Replaceable,,,3347
CAR1019,Trunk,Replaceable,,,4708
CAR1019,Hood,Repairable,Scratch,,598
CAR1019,Rear_Door,Replaceable,,,4366
CAR1019,Roof,Repairable,Scratch,,966
CAR1019,Trunk,Repairable,Dent,Shallow,1527
CAR1019,Rear_Door,Replaceable,,,4468
CAR1019,Roof,Replaceable,,,3730
CAR1019,Rear_Door,Replaceable,,,3441
CAR1020,Roof,Repairable,Dent,Extreme,3394
CAR1020,Trunk,Repairable,Dent,Deep,3891
CAR1020,Front_Bumper,Repairable,Scratch,,1378
CAR1020,Trunk,Replaceable,,,3841
CAR1021,Roof,Repairable,Dent,Shallow,1392
CAR1021,Rear_Door,Replaceable,,,3107
CAR1021,Hood,Repairable,Scratch,,570
CAR1022,Front_Bumper,Replaceable,,,3971
CAR1022,Trunk,Replaceable,,,3353
CAR1023,Hood,Replaceable,,,4299
CAR1023,Hood,Repairable,Scratch,,950
CAR1023,Hood,Replaceable,,,4978
CAR1023,Front_Bumper,Repairable,Scratch,,1280
CAR1023,Hood,Repairable,Scratch,,1128
CAR1024,Rear_Door,Replaceable,,,4923
CAR1024,Trunk,Replaceable,,,4803
CAR1024,Front_Bumper,Replaceable,,,4098
CAR1025,Trunk,Repairable,Scratch,,999
CAR1025,Front_Bumper,Replaceable,,,4378
CAR1025,Hood,Repairable,Scratch,,547
CAR1025,Front_Bumper,Repairable,Dent,Deep,4317
CAR1025,Front_Bumper,Repairable,Dent,Extreme,3480
CAR1026,Roof,Repairable,Dent,Extreme,3041
CAR1027,Hood,Replaceable,,,3584
CAR1027,Front_Bumper,Replaceable,,,3728
CAR1028,Hood,Replaceable,,,4300
CAR1029,Hood,Repairable,Scratch,,1117
CAR1029,Hood,Repairable,Dent,Deep,4090
CAR1029,Trunk,Replaceable,,,3110
CAR1029,Hood,Repairable,Dent,Deep,3516
CAR1030,Rear_Door,Repairable,Dent,Deep,4405
CAR1030,Front_Bumper,Replaceable,,,4852
CAR1030,Trunk,Replaceable,,,3473
CAR1031,Trunk,Replaceable,,,4403
CAR1032,Front_Bumper,Replaceable,,,3340
CAR1032,Front_Bumper,Replaceable,,,3363
CAR1032,Rear_Door,Replaceable,,,3533
CAR1033,Trunk,Repairable,Dent,Shallow,1874
CAR1034,Rear_Door,Repairable,Scratch,,1128
CAR1034,Hood,Replaceable,,,4394
CAR1034,Rear_Door,Repairable,Dent,Extreme,3343
CAR1035,Front_Bumper,Repairable,Scratch,,1057
CAR1035,Hood,Repairable,Scratch,,988
CAR1035,Rear_Door,Repairable,Dent,Deep,4152
CAR1036,Rear_Door,Repairable,Dent,Extreme,3427
CAR1036,Front_Bumper,Replaceable,,,4937
CAR1036,Roof,Replaceable,,,4788
CAR1036,Trunk,Replaceable,,,4027
CAR1036,Front_Bumper,Replaceable,,,4819
CAR1036,Rear_Door,Replaceable,,,4905
CAR1037,Rear_Door,Repairable,Scratch,,1184
CAR1037,Hood,Repairable,Dent,Extreme,3185
CAR1037,Front_Bumper,Repairable,Scratch,,771
CAR1037,Trunk,Replaceable,,,3638
CAR1037,Hood,Replaceable,,,4947
CAR1037,Front_Bumper,Replaceable,,,4818
CAR1037,Rear_Door,Repairable,Dent,Deep,3769
CAR1038,Roof,Repairable,Dent,Deep,4219
CAR1038,Trunk,Replaceable,,,4800
CAR1039,Hood,Replaceable,,,3003
CAR1040,Rear_Door,Replaceable,,,4243
CAR1040,Roof,Repairable,Scratch,,1265
CAR1040,Rear_Door,Replaceable,,,3132
CAR1040,Roof,Replaceable,,,3626
CAR1040,Rear_Door,Replaceable,,,3115
CAR1040,Roof,Replaceable,,,4817
CAR1040,Front_Bumper,Repairable,Scratch,,1432
CAR1041,Rear_Door,Repairable,Dent,Shallow,1423
CAR1042,Rear_Door,Replaceable,,,4322
CAR1042,Trunk,Replaceable,,,4164
CAR1042,Roof,Replaceable,,,3505
CAR1043,Trunk,Repairable,Dent,Deep,4382
CAR1044,Trunk,Repairable,Dent,Shallow,1454
CAR1044,Roof,Replaceable,,,3803
CAR1044,Roof,Replaceable,,,3348
CAR1044,Rear_Door,Repairable,Scratch,,1144
CAR1044,Trunk,Replaceable,,,3694
CAR1044,Roof,Repairable,Dent,Extreme,2944
CAR1044,Trunk,Replaceable,,,3353
CAR1044,Front_Bumper,Replaceable,,,3598
CAR1044,Roof,Replaceable,,,3800
CAR1044,Rear_Door,Replaceable,,,3854
CAR1045,Front_Bumper,Replaceable,,,3932
CAR1045,Roof,Repairable,Scratch,,962
CAR1045,Rear_Door,Replaceable,,,4437
CAR1046,Roof,Replaceable,,,4087
CAR1046,Roof,Repairable,Dent,Deep,4485
CAR1047,Hood,Replaceable,,,4154
CAR1047,Hood,Replaceable,,,3363
CAR1047,Rear_Door,Repairable,Scratch,,1199
CAR1048,Front_Bumper,Repairable,Scratch,,1367
CAR1048,Trunk,Replaceable,,,4440
CAR1048,Front_Bumper,Replaceable,,,3790
CAR1049,Rear_Door,Replaceable,,,4031
CAR1050,Hood,Repairable,Dent,Extreme,3232
CAR1051,Trunk,Repairable,Scratch,,1368
CAR1051,Rear_Door,Replaceable,,,4633
CAR1051,Roof,Repairable,Scratch,,695
CAR1051,Roof,Replaceable,,,3389
CAR1052,Front_Bumper,Replaceable,,,3355
CAR1052,Trunk,Replaceable,,,4255
CAR1053,Hood,Replaceable,,,3158
CAR1053,Rear_Door,Repairable,Dent,Shallow,1276
CAR1053,Hood,Repairable,Dent,Deep,4314
CAR1053,Hood,Replaceable,,,3690
CAR1053,Roof,Repairable,Dent,Shallow,1783
CAR1054,Rear_Door,Repairable,Dent,Deep,4491
CAR1054,Hood,Replaceable,,,3200
CAR1054,Roof,Repairable,Scratch,,722
CAR1055,Trunk,Repairable,Dent,Deep,3912
CAR1055,Roof,Repairable,Scratch,,1477
CAR1055,Hood,Replaceable,,,3713
CAR1055,Rear_Door,Replaceable,,,3482
CAR1055,Trunk,Repairable,Scratch,,750
CAR1056,Front_Bumper,Replaceable,,,3925
CAR1056,Roof,Repairable,Dent,Extreme,2999
CAR1056,Roof,Repairable,Scratch,,1280
CAR1057,Roof,Repairable,Scratch,,1375
CAR1057,Roof,Repairable,Dent,Shallow,1813
CAR1057,Front_Bumper,Replaceable,,,3928
CAR1058,Trunk,Replaceable,,,4090
CAR1058,Front_Bumper,Replaceable,,,4250
CAR1059,Trunk,Replaceable,,,4824
CAR1059,Roof,Repairable,Scratch,,1236
CAR1059,Trunk,Repairable,Scratch,,1450
CAR1059,Hood,Replaceable,,,4642
CAR1059,Trunk,Replaceable,,,3557
CAR1059,Rear_Door,Replaceable,,,4583
CAR1059,Roof,Replaceable,,,4941
CAR1059,Hood,Repairable,Scratch,,1486
CAR1060,Roof,Repairable,Scratch,,914
CAR1060,Roof,Replaceable,,,4240
CAR1060,Roof,Replaceable,,,3716
CAR1060,Roof,Repairable,Dent,Deep,4336
CAR1061,Rear_Door,Replaceable,,,4874
CAR1061,Rear_Door,Repairable,Scratch,,602
CAR1062,Rear_Door,Repairable,Dent,Extreme,3414
CAR1062,Front_Bumper,Replaceable,,,4616
CAR1063,Front_Bumper,Replaceable,,,3496
CAR1063,Hood,Repairable,Dent,Shallow,1864
CAR1063,Roof,Replaceable,,,3407
CAR1064,Rear_Door,Replaceable,,,4375
CAR1064,Front_Bumper,Repairable,Dent,Deep,4266
CAR1064,Trunk,Replaceable,,,3467
CAR1064,Roof,Repairable,Dent,Deep,3672
CAR1064,Trunk,Replaceable,,,3540
CAR1064,Trunk,Replaceable,,,4855
CAR1064,Hood,Replaceable,,,4818
CAR1065,Trunk,Repairable,Dent,Shallow,1913
CAR1065,Trunk,Repairable,Scratch,,738
CAR1065,Hood,Repairable,Scratch,,573
CAR1066,Rear_Door,Repairable,Dent,Extreme,2530
CAR1066,Trunk,Repairable,Scratch,,1044
CAR1067,Front_Bumper,Replaceable,,,4667
CAR1067,Front_Bumper,Repairable,Dent,Shallow,1610
CAR1068,Rear_Door,Repairable,Scratch,,889
CAR1068,Hood,Replaceable,,,3005
CAR1068,Trunk,Replaceable,,,4545
CAR1069,Roof,Replaceable,,,3117
CAR1069,Hood,Repairable,Scratch,,1023
CAR1069,Roof,Repairable,Dent,Deep,4095
CAR1069,Roof,Repairable,Dent,Extreme,3407
CAR1069,Roof,Repairable,Scratch,,593
CAR1070,Hood,Replaceable,,,3200
CAR1070,Rear_Door,Repairable,Scratch,,685
CAR1070,Front_Bumper,Replaceable,,,3111
CAR1071,Trunk,Replaceable,,,4471
CAR1071,Front_Bumper,Replaceable,,,3187
CAR1071,Roof,Repairable,Scratch,,502
CAR1071,Rear_Door,Replaceable,,,4090
CAR1072,Trunk,Repairable,Dent,Extreme,2657
CAR1072,Hood,Replaceable,,,3097
CAR1072,Rear_Door,Repairable,Dent,Deep,4067
CAR1072,Hood,Replaceable,,,4605
CAR1072,Trunk,Repairable,Scratch,,1197
CAR1072,Rear_Door,Repairable,Scratch,,1494
CAR1072,Front_Bumper,Repairable,Dent,Deep,4041
CAR1073,Trunk,Repairable,Scratch,,1377
CAR1073,Hood,Repairable,Scratch,,1300
CAR1073,Roof,Replaceable,,,4111
CAR1073,Rear_Door,Replaceable,,,3935
CAR1073,Trunk,Replaceable,,,4085
CAR1074,Trunk,Replaceable,,,5000
CAR1074,Rear_Door,Repairable,Scratch,,723
CAR1074,Trunk,Repairable,Scratch,,1484
CAR1074,Hood,Repairable,Dent,Shallow,1376
CAR1075,Trunk,Repairable,Dent,Extreme,3317
CAR1076,Hood,Replaceable,,,4558
CAR1076,Trunk,Replaceable,,,4433
CAR1076,Front_Bumper,Replaceable,,,4575
CAR1077,Roof,Replaceable,,,4790
CAR1077,Hood,Replaceable,,,4999
CAR1077,Trunk,Repairable,Scratch,,1127
CAR1077,Front_Bumper,Repairable,Dent,Deep,4338
CAR1078,Roof,Replaceable,,,3023
CAR1078,Roof,Repairable,Scratch,,873
CAR1078,Roof,Repairable,Dent,Extreme,2728
CAR1078,Front_Bumper,Repairable,Dent,Shallow,1296
CAR1078,Front_Bumper,Replaceable,,,4376
CAR1078,Roof,Replaceable,,,3038
CAR1079,Roof,Replaceable,,,3459
CAR1079,Trunk,Replaceable,,,4903
CAR1080,Roof,Replaceable,,,3073
CAR1081,Front_Bumper,Replaceable,,,4264
CAR1081,Roof,Repairable,Scratch,,1210
CAR1081,Hood,Replaceable,,,3418
CAR1082,Trunk,Repairable,Scratch,,798
CAR1083,Front_Bumper,Replaceable,,,4737
CAR1083,Trunk,Replaceable,,,3229
CAR1083,Roof,Replaceable,,,4529
CAR1083,Hood,Repairable,Dent,Shallow,1264
CAR1084,Rear_Door,Replaceable,,,4186
CAR1084,Trunk,Repairable,Dent,Shallow,1496
CAR1085,Front_Bumper,Replaceable,,,4566
CAR1085,Trunk,Repairable,Scratch,,1248
CAR1086,Rear_Door,Replaceable,,,3427
CAR1086,Front_Bumper,Repairable,Scratch,,1270
CAR1087,Roof,Replaceable,,,4557
CAR1087,Roof,Replaceable,,,4837
